ax,ay,az,gx,gy,gz,timestamp
2.602295,1.016357,-1.563965,-22.15576,8.361816,-161.7432,2025-05-16 06:03:37
1.962158,0.081787,-0.802612,-9.58252,35.03418,-110.5347,2025-05-16 06:03:37
-0.470581,0.413818,0.72168,-59.44824,66.65039,-70.3125,2025-05-16 06:03:37
-0.55188,0.46582,0.055664,-117.7368,189.1479,72.81494,2025-05-16 06:03:37
-0.349487,-1.296509,-0.252197,-62.31689,81.35986,154.6021,2025-05-16 06:03:37
2.053955,2.46582,1.086304,78.43018,-108.3984,35.82764,2025-05-16 06:03:38
0.407593,0.491943,-0.932251,-8.239746,-1.708984,10.86426,2025-05-16 06:03:38
0.615112,-0.306763,-0.356812,-36.86523,1.525879,-6.103516,2025-05-16 06:03:38
1.227051,0.155396,-0.657227,6.835938,-51.33057,-30.70068,2025-05-16 06:03:38
1.016968,-0.206055,-0.516968,-26.61133,-53.83301,-16.29639,2025-05-16 06:03:39
1.102783,-0.213013,-0.553345,-29.47998,-62.86621,0.427246,2025-05-16 06:03:39
1.131226,-0.063599,-0.41626,-37.17041,-49.25537,14.70947,2025-05-16 06:03:39
0.888184,-0.039551,-0.536499,-24.35303,-47.11914,14.4043,2025-05-16 06:03:39
0.682129,-0.105835,-0.575439,-13.42773,-24.35303,5.432129,2025-05-16 06:03:39
0.707886,-0.163452,-0.702148,13.85498,-11.59668,-13.73291,2025-05-16 06:03:39
0.550171,-0.198242,-0.623169,40.46631,-0.305176,-54.07715,2025-05-16 06:03:39
0.63501,-0.416748,-0.82251,79.52881,7.873535,-80.13916,2025-05-16 06:03:39
0.734131,-0.195557,-1.277588,77.75879,60.2417,-35.94971,2025-05-16 06:03:39
1.310425,-0.517212,-0.828491,134.6436,57.37305,-11.16943,2025-05-16 06:03:39
1.614258,-0.66687,-0.440186,140.3809,12.20703,86.91406,2025-05-16 06:03:39
1.134399,-0.300415,0.023926,146.9116,-46.63086,162.2314,2025-05-16 06:03:39
0.896851,0.47168,0.074219,64.51416,-52.18506,190.3076,2025-05-16 06:03:39
0.421631,0.360474,-0.131104,4.821777,-69.03076,133.667,2025-05-16 06:03:39
0.559692,0.428711,0.172974,-35.40039,-95.03174,33.20313,2025-05-16 06:03:39
0.078735,-0.456421,0.477661,37.71973,-82.21436,8.361816,2025-05-16 06:03:39
0.847046,1.043701,-0.25293,51.45264,-82.82471,-61.70654,2025-05-16 06:03:39
0.739746,0.852783,0.119629,10.74219,-60.18066,-114.7461,2025-05-16 06:03:39
0.812622,0.805542,-0.307861,-7.69043,7.446289,-127.8076,2025-05-16 06:03:39
0.483887,0.51355,-0.165039,-2.563477,70.37354,-155.7617,2025-05-16 06:03:39
0.947388,0.672974,-0.124878,34.729,87.64648,-141.3574,2025-05-16 06:03:39
1.459961,0.133667,-0.866333,-19.53125,117.1875,-67.93213,2025-05-16 06:03:39
1.090576,-0.298462,-1.088867,32.10449,96.86279,-8.056641,2025-05-16 06:03:39
1.152954,-0.227539,-0.966187,92.10205,57.9834,42.96875,2025-05-16 06:03:39
1.331421,-0.252319,-0.880737,101.8677,29.35791,130.5542,2025-05-16 06:03:39
1.21582,0.035889,0.04834,64.27002,8.789063,204.3457,2025-05-16 06:03:40
0.638062,0.358032,0.070801,105.1636,-36.62109,190.5518,2025-05-16 06:03:40
0.247681,0.363892,0.036133,59.75342,-63.5376,146.9727,2025-05-16 06:03:40
0.072754,0.496826,0.136841,70.67871,-102.9663,80.81055,2025-05-16 06:03:40
0.197388,0.499268,0.15686,52.06299,-111.084,-1.647949,2025-05-16 06:03:40
0.527832,0.697876,-0.061523,12.08496,-102.1729,-95.64209,2025-05-16 06:03:40
0.626343,0.934814,0.042236,-0.061035,-104.4922,-148.1934,2025-05-16 06:03:40
0.586304,0.601318,0.044312,-11.65771,-52.55127,-150.0854,2025-05-16 06:03:40
0.536377,0.62439,-0.096802,-18.49365,25.63477,-154.2358,2025-05-16 06:03:40
0.915039,0.418945,-0.317627,-2.380371,76.59912,-172.1802,2025-05-16 06:03:40
0.945923,0.579346,-0.151978,24.04785,105.7129,-156.7993,2025-05-16 06:03:40
1.448486,0.459473,-1.185425,-11.59668,114.3799,-77.63672,2025-05-16 06:03:40
0.908691,-0.359131,-1.075684,48.76709,100.5859,-13.12256,2025-05-16 06:03:40
1.177856,-0.231812,-0.741577,108.5205,67.19971,36.56006,2025-05-16 06:03:40
1.380737,-0.172852,-0.633301,115.3564,45.59326,113.2202,2025-05-16 06:03:41
1.225098,-0.132935,-0.129395,122.3755,-3.601074,181.0303,2025-05-16 06:03:41
0.643311,0.256714,0.210938,127.6855,-36.68213,200.9277,2025-05-16 06:03:41
0.273438,0.580566,-0.184326,55.05371,-37.47559,172.2412,2025-05-16 06:03:41
0.278564,0.390503,0.170532,79.28467,-101.1963,102.1118,2025-05-16 06:03:41
0.410034,0.440063,0.040771,42.5415,-97.0459,40.58838,2025-05-16 06:03:41
0.402466,0.523682,0.050049,27.16064,-94.84863,-52.79541,2025-05-16 06:03:41
0.394653,0.827271,0.018921,3.295898,-98.38867,-148.3765,2025-05-16 06:03:41
0.645386,0.870972,0.220581,-0.610352,-76.53809,-184.5703,2025-05-16 06:03:41
0.824219,1.067017,0.205444,-4.455566,-0.732422,-178.3447,2025-05-16 06:03:41
0.620239,0.914307,-0.248413,-46.93604,70.61768,-187.0728,2025-05-16 06:03:41
1.310181,0.056885,-0.283081,-11.41357,109.5581,-181.0913,2025-05-16 06:03:41
1.340942,-0.532471,-1.249512,-15.07568,102.9053,-114.8071,2025-05-16 06:03:41
0.582764,-0.530273,-1.217407,38.75732,85.9375,-19.77539,2025-05-16 06:03:41
1.026001,-0.383911,-0.584717,104.0649,66.52832,18.06641,2025-05-16 06:03:42
