ax,ay,az,gx,gy,gz,timestamp
1.062622,-0.176636,1.517456,215.7593,-108.3984,-147.1558,2025-05-16 06:53:16
0.265137,0.552979,0.481934,306.7627,15.07568,-156.6162,2025-05-16 06:53:16
1.755005,0.24585,-0.090942,215.3931,90.94238,-155.2124,2025-05-16 06:53:16
2.132935,-0.618286,0.127563,98.02246,240.2344,-83.6792,2025-05-16 06:53:16
-0.972412,-2.018188,0.625122,106.3232,124.2065,-8.056641,2025-05-16 06:53:16
0.980713,-0.657227,-0.615601,91.73584,-84.22852,55.9082,2025-05-16 06:53:16
1.615967,-0.270508,-1.101196,72.75391,-18.24951,103.2104,2025-05-16 06:53:16
0.365845,-1.373169,-1.106445,55.17578,-15.80811,126.77,2025-05-16 06:53:16
-0.147461,-1.536865,-0.266602,22.15576,-82.4585,123.0469,2025-05-16 06:53:16
1.337158,-1.095459,-0.150879,-25.63477,-127.4414,135.6812,2025-05-16 06:53:17
0.576538,-0.768066,0.420898,-49.86572,-141.2354,167.6636,2025-05-16 06:53:17
1.195923,-0.343994,0.467529,-94.17725,-128.6621,174.8657,2025-05-16 06:53:17
0.947388,-0.134033,0.319702,-171.6919,-43.64014,128.2959,2025-05-16 06:53:17
-0.171631,-0.446045,0.18689,-140.8691,-68.78662,16.90674,2025-05-16 06:53:17
-0.718994,-0.574951,0.578857,-57.86133,-153.1982,-79.28467,2025-05-16 06:53:17
0.126587,-0.633667,0.769775,72.14355,-189.9414,-134.8877,2025-05-16 06:53:17
1.841064,-0.604248,1.426636,266.8457,-92.89551,-182.1289,2025-05-16 06:53:17
1.194092,1.139893,0.976807,270.3247,86.79199,-164.6118,2025-05-16 06:53:17
1.339722,-0.224976,-0.212402,198.2422,98.99902,-159.8511,2025-05-16 06:53:17
1.396362,-0.98584,-0.172729,129.3335,127.0142,-95.45898,2025-05-16 06:53:17
0.56958,-1.609619,0.229736,70.86182,185.6079,41.19873,2025-05-16 06:53:17
0.383911,-0.494019,-1.138062,85.81543,-58.41064,79.46777,2025-05-16 06:53:17
1.424927,-0.600586,-1.02124,57.80029,-8.728027,106.6895,2025-05-16 06:53:17
0.372559,-1.437866,-0.710938,23.86475,-20.20264,133.9722,2025-05-16 06:53:18
0.656738,-1.345459,-0.433594,-24.71924,-76.29395,138.7329,2025-05-16 06:53:18
0.294556,-1.34729,0.46106,-67.50488,-95.88623,163.0859,2025-05-16 06:53:18
0.962524,-0.590942,0.436523,-112.7319,-166.0767,153.7476,2025-05-16 06:53:18
0.728516,-0.299683,0.552124,-196.8994,-72.87598,156.3721,2025-05-16 06:53:18
0.03772,-0.352661,0.05188,-194.8853,-118.7744,8.605957,2025-05-16 06:53:18
