ax,ay,az,gx,gy,gz,timestamp
1.618164,0.397095,-0.446533,-7.019043,-16.90674,-36.37695,2025-05-16 06:07:52
1.096558,-0.193726,-0.351807,-18.85986,-34.17969,-39.00146,2025-05-16 06:07:52
1.093994,-0.332397,-0.587402,-31.55518,-40.1001,-18.98193,2025-05-16 06:07:52
1.075562,-0.284424,-0.44397,-38.26904,-25.32959,16.05225,2025-05-16 06:07:52
0.918335,-0.371704,-0.529907,-39.12354,-24.41406,38.08594,2025-05-16 06:07:52
0.759888,-0.340088,-0.683594,-21.3623,-36.8042,38.87939,2025-05-16 06:07:52
0.741821,-0.278076,-0.629028,-9.765625,-30.09033,24.4751,2025-05-16 06:07:52
0.705444,-0.255127,-0.64563,14.09912,-31.37207,-2.319336,2025-05-16 06:07:52
0.557739,-0.247681,-0.68042,36.43799,-26.79443,-37.23145,2025-05-16 06:07:52
0.70105,-0.017334,-0.595947,46.63086,-1.220703,-70.80078,2025-05-16 06:07:53
0.939331,-0.409668,-1.118286,46.02051,44.86084,-64.51416,2025-05-16 06:07:53
0.812378,-0.697021,-0.901855,52.4292,109.4971,-47.66846,2025-05-16 06:07:53
1.125,-0.994873,-0.727051,143.1885,9.094238,-46.99707,2025-05-16 06:07:53
1.365479,-0.710205,-0.469116,162.3535,-34.24072,78.73535,2025-05-16 06:07:53
1.088501,-0.19458,0.019775,145.874,-38.0249,175.2319,2025-05-16 06:07:53
0.88269,0.385376,-0.023071,71.65527,-36.07178,206.1157,2025-05-16 06:07:53
0.455933,0.247803,0.131226,36.56006,-64.33105,157.2266,2025-05-16 06:07:53
0.333008,0.332764,0.27478,64.08691,-105.957,85.69336,2025-05-16 06:07:53
0.640259,0.329224,-0.097534,43.88428,-130.127,9.94873,2025-05-16 06:07:53
0.689453,0.407959,-0.015381,38.0249,-114.3188,-90.20996,2025-05-16 06:07:53
0.720947,0.789673,-0.427246,30.33447,-54.56543,-143.1274,2025-05-16 06:07:53
0.741821,0.879028,-0.133301,-19.53125,18.12744,-139.8315,2025-05-16 06:07:53
0.787231,0.608032,-0.262695,-18.49365,61.2793,-135.1318,2025-05-16 06:07:53
1.118164,-0.087036,-0.315918,41.93115,74.70703,-144.8364,2025-05-16 06:07:54
1.081055,-0.387207,-0.749146,62.43896,77.75879,-129.2114,2025-05-16 06:07:54
1.144043,-0.226563,-0.686401,17.08984,106.9946,-32.16553,2025-05-16 06:07:54
1.032593,-0.305786,-0.747681,35.40039,97.53418,17.51709,2025-05-16 06:07:54
0.80896,-0.921753,-0.8125,83.8623,54.56543,52.12402,2025-05-16 06:07:54
0.875122,-0.798828,-0.729248,128.3569,8.239746,125.4883,2025-05-16 06:07:54
1.092896,-0.247803,-0.008911,114.8682,-8.605957,201.416,2025-05-16 06:07:54
0.757446,0.928711,0.011841,54.19922,-28.44238,223.0225,2025-05-16 06:07:54
0.316772,0.313843,0.108521,41.38184,-50.96436,156.25,2025-05-16 06:07:54
0.331299,0.226196,0.032227,49.56055,-76.11084,85.81543,2025-05-16 06:07:54
0.493164,0.363647,-0.025146,37.35352,-115.6616,0.671387,2025-05-16 06:07:54
0.591309,0.536621,0.151367,43.82324,-131.0425,-116.0889,2025-05-16 06:07:54
0.710938,0.896484,-0.062988,26.12305,-103.6377,-192.5659,2025-05-16 06:07:54
0.543701,0.852417,0.099487,-14.22119,-32.53174,-199.8291,2025-05-16 06:07:55
0.882324,0.51123,-0.260254,-34.42383,17.82227,-196.228,2025-05-16 06:07:55
0.959473,-0.07251,-0.389038,-6.958008,59.021,-173.4619,2025-05-16 06:07:55
1.154297,-0.35791,-0.551636,18.06641,75.74463,-124.7559,2025-05-16 06:07:55
0.907715,-0.514282,-0.908936,16.6626,88.1958,-36.9873,2025-05-16 06:07:55
0.869873,-0.279785,-0.963745,45.41016,107.4829,14.5874,2025-05-16 06:07:55
1.170532,-0.559692,-0.632446,83.00781,102.2339,15.80811,2025-05-16 06:07:55
1.186646,-0.697998,-0.810791,157.8979,20.08057,50.23193,2025-05-16 06:07:55
1.264282,-0.463013,-0.375854,151.6113,-18.73779,143.9209,2025-05-16 06:07:55
0.951172,-0.002686,0.099976,111.8774,-24.53613,225.2197,2025-05-16 06:07:55
