ax,ay,az,gx,gy,gz,timestamp
0.518433,-0.602539,0.575317,2.319336,5.249023,-4.577637,2025-05-16 07:08:22
0.542114,-0.601685,0.587158,2.502441,5.249023,-4.760742,2025-05-16 07:08:22
0.51709,-0.600464,0.591309,2.441406,2.868652,-3.234863,2025-05-16 07:08:22
0.519287,-0.612427,0.588379,1.89209,1.708984,-2.13623,2025-05-16 07:08:22
0.519165,-0.619629,0.596191,-0.12207,3.662109,-2.563477,2025-05-16 07:08:22
0.506958,-0.603394,0.595459,-1.647949,4.821777,-3.295898,2025-05-16 07:08:22
0.528564,-0.5979,0.584839,-1.281738,5.67627,-3.540039,2025-05-16 07:08:22
0.544189,-0.593018,0.582764,1.037598,5.554199,-1.525879,2025-05-16 07:08:22
0.528076,-0.591797,0.5979,3.356934,3.601074,0.671387,2025-05-16 07:08:22
0.523071,-0.601318,0.595947,2.01416,4.638672,0.12207,2025-05-16 07:08:22
0.549072,-0.603149,0.584473,0.915527,3.845215,0.183105,2025-05-16 07:08:22
0.543579,-0.601685,0.602783,-0.244141,2.685547,0.244141,2025-05-16 07:08:22
0.525024,-0.600708,0.599243,1.281738,0.061035,2.441406,2025-05-16 07:08:22
0.496826,-0.58313,0.594482,0.12207,4.272461,1.098633,2025-05-16 07:08:22
0.524048,-0.567017,0.591675,4.211426,4.760742,3.234863,2025-05-16 07:08:22
0.514771,-0.581909,0.605103,9.521484,1.342773,7.629395,2025-05-16 07:08:23
0.52002,-0.611206,0.588379,8.666992,3.90625,4.02832,2025-05-16 07:08:23
0.551392,-0.605347,0.588989,5.187988,5.92041,-0.488281,2025-05-16 07:08:23
0.541992,-0.596313,0.594727,3.90625,4.943848,0.244141,2025-05-16 07:08:23
0.553345,-0.591797,0.588257,6.347656,2.01416,3.90625,2025-05-16 07:08:23
0.510498,-0.61792,0.588745,4.516602,1.037598,1.89209,2025-05-16 07:08:23
0.549316,-0.610107,0.583008,1.831055,2.13623,0.549316,2025-05-16 07:08:23
0.534302,-0.610962,0.586426,2.13623,1.098633,0.976563,2025-05-16 07:08:23
0.519897,-0.602417,0.589722,1.403809,2.197266,-0.183105,2025-05-16 07:08:23
0.539917,-0.605469,0.576782,-0.183105,5.004883,-2.685547,2025-05-16 07:08:23
0.537231,-0.609741,0.578735,1.525879,3.601074,-1.281738,2025-05-16 07:08:23
0.53894,-0.588013,0.594238,3.112793,1.953125,0.12207,2025-05-16 07:08:23
0.527222,-0.608887,0.583984,4.272461,-0.610352,1.953125,2025-05-16 07:08:23
0.53479,-0.608521,0.578735,3.234863,0.488281,2.258301,2025-05-16 07:08:24
0.532959,-0.600098,0.581055,4.02832,0.244141,3.417969,2025-05-16 07:08:24
0.52771,-0.604736,0.59082,4.638672,-0.12207,3.479004,2025-05-16 07:08:24
0.535767,-0.59729,0.584961,5.981445,-1.342773,3.234863,2025-05-16 07:08:24
0.530029,-0.607666,0.582642,7.629395,-2.319336,4.699707,2025-05-16 07:08:24
0.52356,-0.619507,0.59082,6.408691,-1.220703,3.90625,2025-05-16 07:08:24
0.517212,-0.60144,0.59082,5.67627,-0.12207,2.807617,2025-05-16 07:08:24
0.515747,-0.611084,0.588867,5.126953,-0.183105,2.868652,2025-05-16 07:08:24
0.5177,-0.610718,0.5896,4.02832,0.976563,2.441406,2025-05-16 07:08:24
0.517334,-0.597412,0.588013,3.967285,0.732422,2.563477,2025-05-16 07:08:24
0.521729,-0.606689,0.594238,4.272461,0.427246,2.441406,2025-05-16 07:08:24
0.511475,-0.61499,0.59021,3.234863,2.441406,1.098633,2025-05-16 07:08:24
0.522339,-0.596558,0.593384,2.685547,3.112793,0.610352,2025-05-16 07:08:24
0.529297,-0.596191,0.598511,2.13623,3.540039,0.488281,2025-05-16 07:08:24
0.529297,-0.603516,0.591797,3.051758,2.13623,2.075195,2025-05-16 07:08:24
0.522217,-0.608765,0.590332,3.051758,2.01416,3.234863,2025-05-16 07:08:25
0.520874,-0.595337,0.606201,2.197266,2.502441,2.746582,2025-05-16 07:08:25
0.591187,-0.564453,0.63562,6.103516,-0.183105,6.469727,2025-05-16 07:08:25
0.528564,-0.535522,0.672485,17.39502,-11.77979,9.82666,2025-05-16 07:08:25
0.470581,-0.530273,0.630127,18.61572,-14.83154,7.629395,2025-05-16 07:08:25
0.504883,-0.619629,0.625122,16.78467,-13.24463,3.723145,2025-05-16 07:08:25
0.417358,-0.805664,0.517944,7.629395,-1.342773,-1.281738,2025-05-16 07:08:25
0.324097,-0.84375,0.515259,-19.77539,5.737305,-0.427246,2025-05-16 07:08:25
0.414795,-0.798584,0.480713,-36.49902,16.96777,0.793457,2025-05-16 07:08:25
0.39624,-0.705322,0.428955,-52.49023,47.54639,-22.33887,2025-05-16 07:08:25
0.605591,-0.531372,0.466064,-42.3584,52.00195,-41.62598,2025-05-16 07:08:25
0.676514,-0.548096,0.55542,-17.21191,33.75244,-39.42871,2025-05-16 07:08:25
0.766602,-0.378662,0.629761,18.55469,-4.638672,-24.78027,2025-05-16 07:08:25
0.833984,-0.5354,0.888794,52.55127,-51.69678,-0.488281,2025-05-16 07:08:25
0.32019,-0.714722,0.896851,4.516602,-38.87939,6.286621,2025-05-16 07:08:26
0.52478,-0.504028,0.885132,-86.05957,-5.249023,15.56396,2025-05-16 07:08:26
0.578125,-0.351074,0.901001,-143.9209,24.96338,31.12793,2025-05-16 07:08:26
0.820923,-0.061035,0.774414,-158.3862,56.15234,54.74854,2025-05-16 07:08:26
0.671997,0.182007,0.679688,-140.564,68.35938,83.00781,2025-05-16 07:08:26
0.709595,0.261719,0.626831,-155.9448,100.4639,92.59033,2025-05-16 07:08:26
0.874512,0.517822,0.467529,-206.0547,142.8223,106.3232,2025-05-16 07:08:26
1.396484,1.000732,0.360229,-135.0098,131.897,127.3804,2025-05-16 07:08:26
0.694336,1.17981,-0.041382,-60.85205,97.77832,114.1968,2025-05-16 07:08:26
0.451904,0.323975,-0.163574,2.502441,15.625,152.4048,2025-05-16 07:08:26
-0.204346,-0.202881,0.065552,23.25439,-44.67773,105.2856,2025-05-16 07:08:26
-0.299805,-0.349976,0.034424,11.04736,-4.699707,46.32568,2025-05-16 07:08:26
-0.104614,-0.244751,0.213989,-77.51465,72.50977,-45.8374,2025-05-16 07:08:26
1.076172,2.369507,-0.540649,-100.769,159.3018,-83.19092,2025-05-16 07:08:27
-0.4646,3.999512,-2.487305,2.807617,22.27783,3.601074,2025-05-16 07:08:27
0.875244,1.761719,-1.067627,56.21338,-5.79834,109.375,2025-05-16 07:08:27
-0.804321,-0.886719,-0.277222,103.6377,-117.1265,181.4575,2025-05-16 07:08:27
-0.525146,-0.244385,0.321411,9.70459,-7.93457,-32.71484,2025-05-16 07:08:27
0.287598,-0.225586,0.252197,29.47998,-52.00195,-72.44873,2025-05-16 07:08:27
0.067505,1.959229,-0.207764,7.568359,32.40967,11.1084,2025-05-16 07:08:27
-0.836914,1.074097,-0.131836,18.37158,10.49805,45.16602,2025-05-16 07:08:27
-0.214966,0.998901,-0.276978,-8.850098,55.7251,-4.089355,2025-05-16 07:08:27
-0.119019,0.737305,-0.624146,-27.16064,36.01074,7.995605,2025-05-16 07:08:27
-0.140747,0.49646,-0.634888,-39.85596,-1.403809,20.26367,2025-05-16 07:08:27
0.081177,0.819092,-0.837402,-58.22754,-40.89355,70.73975,2025-05-16 07:08:27
-0.708496,1.043701,-1.213257,-66.34521,-80.50537,44.92188,2025-05-16 07:08:27
-0.113403,1.420288,-0.74939,-132.3853,-14.70947,-27.34375,2025-05-16 07:08:27
0.045532,1.581787,-0.454956,-72.26563,-115.7837,9.58252,2025-05-16 07:08:27
-0.592041,0.682983,-0.524536,-68.17627,-39.97803,-9.460449,2025-05-16 07:08:28
-0.006714,0.727417,-0.49292,-70.00732,59.021,-37.53662,2025-05-16 07:08:28
0.155762,0.692993,-0.288818,-4.882813,47.72949,5.126953,2025-05-16 07:08:28
-0.036865,0.637695,-0.567505,26.12305,119.3848,22.70508,2025-05-16 07:08:28
-0.985474,1.41272,0.222534,30.70068,192.1997,-80.2002,2025-05-16 07:08:28
1.457275,2.221802,-0.923584,174.8657,-48.64502,-67.13867,2025-05-16 07:08:28
-1.43811,0.80542,-1.032227,181.3965,15.07568,-31.98242,2025-05-16 07:08:28
-0.240112,1.374634,-0.136597,92.89551,127.1362,-137.5122,2025-05-16 07:08:28
0.294434,1.686401,0.096924,73.97461,40.34424,-157.959,2025-05-16 07:08:28
-1.009644,1.46582,-1.277832,96.55762,-166.626,-94.48242,2025-05-16 07:08:28
-0.149292,0.912476,-1.39917,-13.06152,-145.2026,-242.4927,2025-05-16 07:08:28
-0.11377,-1.267578,-0.981323,135.2539,-128.7842,-337.3413,2025-05-16 07:08:28
1.447998,-0.020752,2.127075,27.52686,-13.42773,-252.6245,2025-05-16 07:08:28
0.736328,-0.136719,0.901489,-102.5391,-69.21387,-64.51416,2025-05-16 07:08:28
0.532104,0.10022,0.755249,36.25488,-9.338379,27.03857,2025-05-16 07:08:29
0.442627,0.127441,0.558472,81.35986,48.88916,109.6802,2025-05-16 07:08:29
0.612061,-0.097534,0.250244,63.65967,129.0894,144.4092,2025-05-16 07:08:29
0.834595,0.531494,0.076416,14.4043,116.0889,199.585,2025-05-16 07:08:29
0.536133,0.661987,-0.085083,-20.44678,104.248,223.0225,2025-05-16 07:08:29
0.026367,1.287354,-0.572144,-39.30664,17.76123,258.1787,2025-05-16 07:08:29
0.401611,1.171509,-1.166138,-45.59326,-53.16162,218.8721,2025-05-16 07:08:29
0.239258,1.407837,-0.169556,-88.37891,-28.68652,101.1963,2025-05-16 07:08:29
0.008789,1.467773,-0.611938,-84.7168,-90.94238,72.87598,2025-05-16 07:08:30
0.036621,1.334839,-0.195679,-90.14893,-173.2178,77.69775,2025-05-16 07:08:30
-0.709595,0.996216,-0.719971,-75.8667,-161.2549,48.03467,2025-05-16 07:08:30
-0.439941,1.192017,-0.317017,-87.1582,-46.99707,-51.08643,2025-05-16 07:08:30
-0.662476,0.296997,-0.207275,-85.32715,35.33936,-49.86572,2025-05-16 07:08:30
0.425781,0.847412,-0.245972,-52.6123,51.63574,-28.25928,2025-05-16 07:08:30
0.037109,0.437378,-0.375244,10.98633,46.32568,26.06201,2025-05-16 07:08:30
0.05542,0.75061,-0.785522,10.00977,181.2744,7.324219,2025-05-16 07:08:30
-0.972412,1.213379,0.274048,43.94531,149.7803,-85.20508,2025-05-16 07:08:30
0.387573,1.583496,-0.518921,139.2212,30.45654,-96.86279,2025-05-16 07:08:30
0.008667,1.662476,-1.209351,189.0869,-50.29297,-44.73877,2025-05-16 07:08:30
-0.404297,1.457764,-0.54834,84.65576,124.5117,-171.1426,2025-05-16 07:08:30
-0.252197,1.56897,-0.906372,104.9805,-31.18896,-136.1084,2025-05-16 07:08:30
-1.277466,0.695801,-0.94397,59.2041,-49.56055,-218.811,2025-05-16 07:08:30
0.06665,0.811157,-1.936035,9.094238,17.82227,-404.48,2025-05-16 07:08:30
1.924316,-0.254395,0.361816,43.5791,-142.5781,-294.6777,2025-05-16 07:08:30
-0.30188,-1.037109,1.351318,-98.44971,-134.1553,-177.2461,2025-05-16 07:08:30
-0.470703,-0.120972,0.812134,-48.82813,-80.13916,-52.73438,2025-05-16 07:08:30
-0.070679,0.104858,0.311646,16.90674,1.464844,30.39551,2025-05-16 07:08:30
0.436279,0.168579,0.286621,72.20459,46.20361,108.0933,2025-05-16 07:08:30
0.580811,0.111572,0.155396,57.61719,99.67041,152.4048,2025-05-16 07:08:30
0.820923,-0.104614,0.369141,20.50781,114.6851,224.1821,2025-05-16 07:08:30
0.838135,0.503662,0.179565,-26.00098,91.73584,245.1172,2025-05-16 07:08:31
0.026245,1.066772,-1.437012,-20.99609,-52.85645,327.5757,2025-05-16 07:08:31
-0.45752,1.175293,-1.853516,-28.25928,-100.8301,237.1216,2025-05-16 07:08:31
-0.32959,1.634399,0.19397,-153.8696,69.45801,13.85498,2025-05-16 07:08:31
0.67395,1.409912,-0.751587,-80.87158,-104.248,111.3281,2025-05-16 07:08:31
-0.155396,1.240723,0.441284,-80.74951,-215.0879,89.47754,2025-05-16 07:08:31
-1.974609,0.72876,-0.820801,-55.66406,-194.7632,64.69727,2025-05-16 07:08:31
-0.054565,1.270996,-0.175415,-81.4209,-76.17188,-69.70215,2025-05-16 07:08:31
-0.161865,0.613281,-0.693481,-76.23291,-6.286621,-61.40137,2025-05-16 07:08:31
