ax,ay,az,gx,gy,gz,timestamp
0.319702,0.042114,0.544189,51.81885,24.29199,-61.4624,2025-05-16 06:42:08
0.876709,0.024048,1.103638,28.19824,41.56494,-7.751465,2025-05-16 06:42:08
0.506104,0.351929,0.6073,29.96826,11.04736,-2.868652,2025-05-16 06:42:08
0.342163,0.058594,1.033569,29.78516,-33.14209,-42.48047,2025-05-16 06:42:08
0.194214,-0.370239,1.312378,19.89746,20.99609,-57.61719,2025-05-16 06:42:08
0.511108,-0.194214,1.169189,-3.78418,76.11084,-34.66797,2025-05-16 06:42:08
0.98584,-0.140381,0.834229,-43.396,92.95654,-61.40137,2025-05-16 06:42:08
1.106079,-0.0177,0.487061,-19.04297,39.85596,-27.64893,2025-05-16 06:42:08
1.026123,-0.422974,0.76416,-90.82031,-11.47461,55.05371,2025-05-16 06:42:08
0.483521,-0.053467,0.722778,-168.7012,43.82324,0.061035,2025-05-16 06:42:08
1.039673,1.099243,0.036743,-130.249,67.62695,-14.77051,2025-05-16 06:42:08
1.286987,0.509277,-0.169922,-109.4971,47.24121,1.647949,2025-05-16 06:42:08
0.404541,-0.255005,0.451782,-75.98877,8.178711,18.43262,2025-05-16 06:42:08
1.063843,0.494873,0.112915,-80.50537,-2.380371,-19.40918,2025-05-16 06:42:08
0.94165,0.246948,0.104004,-2.319336,-25.39063,11.1084,2025-05-16 06:42:09
0.839478,0.365723,0.295166,-13.5498,-17.45605,0.12207,2025-05-16 06:42:09
0.86853,0.535156,0.276001,-32.83691,-4.516602,9.277344,2025-05-16 06:42:09
0.971802,0.796265,0.317993,-87.28027,38.14697,77.02637,2025-05-16 06:42:09
0.540771,0.841919,0.08667,-66.22314,28.44238,83.74023,2025-05-16 06:42:09
0.406738,0.634766,-0.122437,-69.21387,77.81982,82.03125,2025-05-16 06:42:09
0.531128,0.639893,-0.480103,-24.04785,58.41064,73.66943,2025-05-16 06:42:09
0.412109,0.69812,-0.660278,53.4668,29.54102,42.48047,2025-05-16 06:42:09
0.551758,0.771851,-0.382202,138.7329,-80.01709,-43.88428,2025-05-16 06:42:09
0.39209,0.603638,0.211182,156.1279,-176.8188,-98.51074,2025-05-16 06:42:09
0.247437,0.467041,0.870117,137.2681,-220.52,-85.99854,2025-05-16 06:42:10
0.891113,0.635986,0.40918,12.63428,-50.65918,-40.46631,2025-05-16 06:42:10
0.211426,0.66748,0.526123,-56.39648,119.812,17.7002,2025-05-16 06:42:10
0.368774,0.643677,0.177856,-84.28955,186.0962,55.11475,2025-05-16 06:42:10
0.536987,0.63208,0.334106,-50.10986,201.1108,124.3286,2025-05-16 06:42:10
0.267456,0.962891,-0.105347,-62.5,182.9834,125.7935,2025-05-16 06:42:10
-0.273926,0.931763,-0.129883,-65.12451,129.5166,70.98389,2025-05-16 06:42:10
-0.31604,0.758057,-0.557617,-30.51758,-31.73828,-7.324219,2025-05-16 06:42:10
0.228394,1.100586,-0.398926,21.1792,-181.0913,-82.70264,2025-05-16 06:42:10
0.434814,0.826904,-0.031616,91.36963,-233.3984,-151.7334,2025-05-16 06:42:10
0.478516,0.648315,0.296753,42.17529,-230.3467,-150.3906,2025-05-16 06:42:10
1.063965,0.576904,0.641846,-32.10449,-117.5537,-138.4888,2025-05-16 06:42:10
1.192993,0.515137,0.469849,-109.9854,4.272461,-19.04297,2025-05-16 06:42:10
1.053345,0.272949,0.602539,-118.9575,80.68848,72.14355,2025-05-16 06:42:10
1.049072,0.316895,-0.019287,-21.78955,169.0063,132.6294,2025-05-16 06:42:10
0.43042,0.548706,-0.396606,1.586914,160.9497,140.564,2025-05-16 06:42:10
0.970459,1.148682,0.624023,-7.751465,100.0366,105.2856,2025-05-16 06:42:10
0.170898,0.983765,-0.341431,-10.19287,44.86084,52.91748,2025-05-16 06:42:10
-0.089722,0.857056,-0.554443,-26.42822,-36.13281,-27.40479,2025-05-16 06:42:11
0.835571,0.921875,-0.275635,-6.347656,-44.37256,-64.20898,2025-05-16 06:42:11
0.203369,0.837891,-0.837891,42.90771,-129.3945,-96.13037,2025-05-16 06:42:11
0.408081,0.518555,-0.038696,8.178711,-164.0015,-112.793,2025-05-16 06:42:11
0.735474,0.676514,0.379028,-34.729,-160.3394,-148.8647,2025-05-16 06:42:11
1.308716,0.463501,0.086792,-31.00586,-145.6909,-70.80078,2025-05-16 06:42:11
0.937988,0.225952,0.063965,-7.629395,38.63525,59.57031,2025-05-16 06:42:11
0.847046,0.247803,0.104004,-3.723145,105.957,116.5771,2025-05-16 06:42:11
0.636475,0.647583,0.035889,-18.98193,122.9248,106.5063,2025-05-16 06:42:11
0.468506,0.620605,-0.225586,-12.02393,90.63721,104.4922,2025-05-16 06:42:11
0.287598,0.878296,-0.364746,-37.47559,82.4585,74.09668,2025-05-16 06:42:11
0.146729,0.916748,-0.449341,-43.09082,33.20313,23.80371,2025-05-16 06:42:11
0.675659,1.060425,-0.807373,-48.21777,17.57813,-10.43701,2025-05-16 06:42:11
1.302368,1.304077,-0.354004,-56.64063,-41.56494,1.342773,2025-05-16 06:42:12
0.256836,0.69458,-0.425171,-61.21826,13.97705,60.54688,2025-05-16 06:42:12
0.17981,0.715454,-0.650635,-71.16699,-12.45117,8.605957,2025-05-16 06:42:12
0.172974,0.667358,-0.605469,-65.24658,5.126953,22.15576,2025-05-16 06:42:12
0.143555,0.531006,-0.699829,-49.86572,-15.86914,16.23535,2025-05-16 06:42:12
0.268311,0.528198,-0.718872,-41.25977,-11.04736,22.2168,2025-05-16 06:42:12
0.097168,0.507446,-0.945068,-35.5835,3.417969,34.11865,2025-05-16 06:42:12
0.230835,0.418213,-0.793945,-10.68115,-48.64502,-2.929688,2025-05-16 06:42:12
0.278564,0.593994,-0.911987,-7.507324,-14.83154,12.81738,2025-05-16 06:42:12
0.40979,0.468628,-0.69397,-1.586914,-8.666992,17.27295,2025-05-16 06:42:12
0.288208,0.519043,-1.006714,3.601074,12.02393,17.7002,2025-05-16 06:42:12
0.148315,0.432861,-0.907837,22.33887,-8.850098,-9.033203,2025-05-16 06:42:12
0.427124,0.250366,-0.889771,16.29639,10.43701,-5.92041,2025-05-16 06:42:12
0.245728,0.450073,-0.962402,18.18848,4.882813,-18.55469,2025-05-16 06:42:12
0.411743,0.493286,-0.82605,8.056641,19.53125,-15.86914,2025-05-16 06:42:12
0.51123,0.406616,-0.872803,-4.516602,28.9917,0.488281,2025-05-16 06:42:13
0.321167,0.524658,-1.001953,11.1084,9.887695,-19.47021,2025-05-16 06:42:13
0.290771,0.564453,-0.788452,7.446289,25.14648,0.854492,2025-05-16 06:42:13
0.482666,0.705566,-0.862793,-15.99121,3.601074,22.94922,2025-05-16 06:42:13
0.243042,0.69104,-0.699829,-11.71875,-37.10938,33.3252,2025-05-16 06:42:13
0.334595,0.363525,-1.030518,-4.211426,-65.7959,12.93945,2025-05-16 06:42:13
0.285889,0.568726,-1.20166,-2.685547,-34.91211,-32.71484,2025-05-16 06:42:13
0.628296,0.514771,-0.753418,26.24512,36.13281,-16.35742,2025-05-16 06:42:13
0.391846,0.501465,-0.691895,38.0249,41.38184,-25.14648,2025-05-16 06:42:13
0.568604,0.195435,-0.857544,56.51855,44.49463,-18.9209,2025-05-16 06:42:13
0.494385,0.676147,-0.80542,33.08105,34.79004,33.99658,2025-05-16 06:42:13
0.364258,0.708008,-0.646973,0.610352,-7.263184,14.03809,2025-05-16 06:42:13
0.323242,0.600098,-0.846069,-9.460449,-53.10059,-9.277344,2025-05-16 06:42:13
0.462036,0.450317,-0.583496,8.117676,-41.99219,10.0708,2025-05-16 06:42:13
0.555298,0.656616,-0.615479,26.00098,-44.12842,5.554199,2025-05-16 06:42:14
0.135254,0.426392,-0.806519,60.91309,-49.68262,-48.64502,2025-05-16 06:42:14
0.496094,0.736938,-0.301147,44.00635,17.7002,3.356934,2025-05-16 06:42:14
0.373169,0.709961,-0.770996,40.2832,11.77979,24.78027,2025-05-16 06:42:14
0.157104,0.849976,-0.414063,9.094238,-13.3667,24.96338,2025-05-16 06:42:14
0.886353,0.699951,-0.244995,6.713867,22.76611,32.59277,2025-05-16 06:42:14
0.292847,0.727051,-0.628906,9.94873,67.13867,86.54785,2025-05-16 06:42:14
0.150146,0.808228,-0.519409,-5.493164,60.05859,95.88623,2025-05-16 06:42:14
-0.13208,0.769531,-0.682739,-4.455566,54.80957,83.37402,2025-05-16 06:42:14
-0.140015,0.792847,-0.622681,-9.216309,45.22705,66.58936,2025-05-16 06:42:14
-0.209961,0.777588,-0.656982,-9.216309,37.29248,53.34473,2025-05-16 06:42:14
-0.286743,0.74231,-0.63147,-8.422852,2.868652,-1.89209,2025-05-16 06:42:14
-0.192261,0.739258,-0.651733,-5.981445,-28.80859,-37.8418,2025-05-16 06:42:14
-0.130127,0.728638,-0.693726,3.723145,-64.20898,-79.1626,2025-05-16 06:42:14
-0.282104,0.713013,-0.719116,16.90674,-99.42627,-125.9155,2025-05-16 06:42:14
0.77356,0.602417,-0.605591,5.004883,3.90625,-14.03809,2025-05-16 06:42:15
-0.298096,0.8125,-0.610962,19.83643,35.82764,-8.483887,2025-05-16 06:42:15
0.492676,0.587769,-0.658203,19.77539,-21.11816,-24.71924,2025-05-16 06:42:15
0.386108,0.733765,-0.570679,33.75244,33.93555,-5.859375,2025-05-16 06:42:15
0.290649,0.727905,-0.55957,41.50391,51.45264,-7.93457,2025-05-16 06:42:15
0.245483,0.774414,-0.540039,42.41943,53.71094,-14.89258,2025-05-16 06:42:15
0.180054,0.771606,-0.510132,43.45703,11.77979,-31.00586,2025-05-16 06:42:15
0.478149,0.808228,-0.255249,55.78613,-96.67969,-92.04102,2025-05-16 06:42:15
0.584595,0.622314,-0.50647,87.64648,-46.44775,-54.6875,2025-05-16 06:42:15
0.585449,0.795654,-0.130127,106.1401,-22.76611,-8.483887,2025-05-16 06:42:15
0.442017,0.833252,-0.156738,100.8911,25.08545,46.99707,2025-05-16 06:42:15
0.471436,0.812256,-0.036499,66.10107,66.77246,79.28467,2025-05-16 06:42:15
0.119873,0.969971,0.388428,23.31543,-26.24512,44.7998,2025-05-16 06:42:15
0.37915,1.144409,0.371338,19.89746,-93.50586,28.01514,2025-05-16 06:42:16
0.455444,1.018311,0.259888,4.02832,-92.89551,42.96875,2025-05-16 06:42:16
0.446167,0.981323,0.289795,-27.58789,-55.05371,38.87939,2025-05-16 06:42:16
0.346436,1.049438,0.296265,-42.29736,-32.40967,34.05762,2025-05-16 06:42:16
0.211914,1.024902,0.187622,-52.6123,-18.37158,14.34326,2025-05-16 06:42:16
0.240723,1.087769,0.124756,-64.27002,-19.04297,-13.00049,2025-05-16 06:42:16
0.2229,1.222168,-0.048828,-63.41553,-17.45605,-27.03857,2025-05-16 06:42:16
